window_id,pl_fwd_count,pl_bwd_count,pl_len_fwd_total,pl_len_bwd_total,flow_fwd_count,flow_bwd_count,timestamp,label
57017659,[0. 0. 6. 0. 0. 0.],[0. 0. 6. 0. 0. 0.],[  0.   0. 255.   0.   0.   0.],[  0.   0. 705.   0.   0.   0.],[0. 0. 3. 0. 0. 0.],[0. 0. 3. 0. 0. 0.],2024-03-15 19:09:30,dns
57017561,[0. 0. 2. 4. 2. 0.],[0. 0. 2. 4. 2. 0.],[  0.   0.  85. 170.  63.   0.],[  0.   0. 235. 470. 213.   0.],[0. 0. 1. 2. 1. 0.],[0. 0. 1. 2. 1. 0.],2024-03-15 18:20:30,dns
57017562,[0. 4. 2. 4. 0. 0.],[0. 4. 2. 4. 0. 0.],[  0. 170.  85. 170.   0.   0.],[  0. 470. 235. 470.   0.   0.],[0. 2. 1. 2. 0. 0.],[0. 2. 1. 2. 0. 0.],2024-03-15 18:21:00,dns
57017563,[0. 4. 2. 4. 0. 0.],[0. 4. 2. 4. 0. 0.],[  0. 170.  85. 170.   0.   0.],[  0. 470. 235. 470.   0.   0.],[0. 2. 1. 2. 0. 0.],[0. 2. 1. 2. 0. 0.],2024-03-15 18:21:30,dns
57017564,[0. 4. 2. 4. 0. 0.],[0. 4. 2. 4. 0. 0.],[  0. 170.  85. 170.   0.   0.],[  0. 470. 235. 470.   0.   0.],[0. 2. 1. 2. 0. 0.],[0. 2. 1. 2. 0. 0.],2024-03-15 18:22:00,dns
57017565,[0. 4. 2. 4. 0. 0.],[0. 4. 2. 4. 0. 0.],[  0. 170.  85. 170.   0.   0.],[  0. 470. 235. 470.   0.   0.],[0. 2. 1. 2. 0. 0.],[0. 2. 1. 2. 0. 0.],2024-03-15 18:22:30,dns
57017566,[0. 4. 2. 0. 0. 0.],[0. 4. 2. 0. 0. 0.],[  0. 170.  85.   0.   0.   0.],[  0. 470. 235.   0.   0.   0.],[0. 2. 1. 0. 0. 0.],[0. 2. 1. 0. 0. 0.],2024-03-15 18:23:00,dns
57017700,[0. 0. 6. 0. 2. 6.],[0. 0. 6. 0. 2. 6.],[  0.   0. 255.   0.  85. 233.],[  0.   0. 705.   0. 235. 683.],[0. 0. 3. 0. 1. 3.],[0. 0. 3. 0. 1. 3.],2024-03-15 19:30:00,dns
57017701,[0. 0. 6. 0. 2. 4.],[0. 0. 6. 0. 2. 4.],[  0.   0. 255.   0.  85. 170.],[  0.   0. 705.   0. 235. 470.],[0. 0. 3. 0. 1. 2.],[0. 0. 3. 0. 1. 2.],2024-03-15 19:30:30,dns
57017702,[0. 0. 6. 0. 2. 4.],[0. 0. 6. 0. 2. 4.],[  0.   0. 255.   0.  85. 170.],[  0.   0. 705.   0. 235. 470.],[0. 0. 3. 0. 1. 2.],[0. 0. 3. 0. 1. 2.],2024-03-15 19:31:00,dns
57017703,[0. 0. 6. 0. 0. 0.],[0. 0. 6. 0. 0. 0.],[  0.   0. 255.   0.   0.   0.],[  0.   0. 705.   0.   0.   0.],[0. 0. 3. 0. 0. 0.],[0. 0. 3. 0. 0. 0.],2024-03-15 19:31:30,dns
57017613,[0. 0. 0. 0. 2. 0.],[0. 0. 0. 0. 2. 0.],[ 0.  0.  0.  0. 85.  0.],[  0.   0.   0.   0. 235.   0.],[0. 0. 0. 0. 1. 0.],[0. 0. 0. 0. 1. 0.],2024-03-15 18:46:30,dns
57017614,[0. 6. 2. 0. 2. 0.],[0. 6. 2. 0. 2. 0.],[  0. 233.  85.   0.  85.   0.],[  0. 683. 235.   0. 235.   0.],[0. 3. 1. 0. 1. 0.],[0. 3. 1. 0. 1. 0.],2024-03-15 18:47:00,dns
57017615,[0. 4. 2. 0. 4. 0.],[0. 4. 2. 0. 4. 0.],[  0. 170.  85.   0. 170.   0.],[  0. 470. 235.   0. 470.   0.],[0. 2. 1. 0. 2. 0.],[0. 2. 1. 0. 2. 0.],2024-03-15 18:47:30,dns
57017616,[0. 4. 2. 0. 4. 0.],[0. 4. 2. 0. 4. 0.],[  0. 170.  85.   0. 170.   0.],[  0. 470. 235.   0. 470.   0.],[0. 2. 1. 0. 2. 0.],[0. 2. 1. 0. 2. 0.],2024-03-15 18:48:00,dns
57017617,[0. 4. 2. 0. 4. 0.],[0. 4. 2. 0. 4. 0.],[  0. 170.  85.   0. 170.   0.],[  0. 470. 235.   0. 470.   0.],[0. 2. 1. 0. 2. 0.],[0. 2. 1. 0. 2. 0.],2024-03-15 18:48:30,dns
57017618,[0. 4. 1. 2. 4. 0.],[0. 4. 2. 0. 4. 0.],[  0. 170.  48.  85. 170.   0.],[  0. 470. 235.   0. 470.   0.],[0. 2. 1. 1. 2. 0.],[0. 2. 1. 1. 2. 0.],2024-03-15 18:49:00,dns
57017619,[0. 4. 0. 2. 4. 0.],[0. 4. 0. 2. 4. 0.],[  0. 170.   0.  85. 170.   0.],[  0. 470.   0. 235. 470.   0.],[0. 2. 0. 1. 2. 0.],[0. 2. 0. 1. 2. 0.],2024-03-15 18:49:30,dns
57017620,[0. 4. 0. 2. 4. 0.],[0. 4. 0. 2. 4. 0.],[  0. 170.   0.  85. 170.   0.],[  0. 470.   0. 235. 470.   0.],[0. 2. 0. 1. 2. 0.],[0. 2. 0. 1. 2. 0.],2024-03-15 18:50:00,dns
57014397,[2. 0. 0. 0. 0. 0.],[2. 0. 0. 0. 0. 0.],[63.  0.  0.  0.  0.  0.],[213.   0.   0.   0.   0.   0.],[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],2024-03-14 15:58:30,dns
57014262,[0. 0. 2. 0. 0. 0.],[0. 0. 2. 0. 0. 0.],[ 0.  0. 63.  0.  0.  0.],[  0.   0. 213.   0.   0.   0.],[0. 0. 1. 0. 0. 0.],[0. 0. 1. 0. 0. 0.],2024-03-14 14:51:00,dns
57014403,[0. 0. 0. 0. 2. 0.],[0. 0. 0. 0. 2. 0.],[ 0.  0.  0.  0. 63.  0.],[  0.   0.   0.   0. 213.   0.],[0. 0. 0. 0. 1. 0.],[0. 0. 0. 0. 1. 0.],2024-03-14 16:01:30,dns
57014218,[0. 2. 0. 0. 0. 0.],[0. 2. 0. 0. 0. 0.],[ 0. 63.  0.  0.  0.  0.],[  0. 213.   0.   0.   0.   0.],[0. 1. 0. 0. 0. 0.],[0. 1. 0. 0. 0. 0.],2024-03-14 14:29:00,dns
57014243,[0. 0. 0. 0. 2. 0.],[0. 0. 0. 0. 2. 0.],[ 0.  0.  0.  0. 63.  0.],[  0.   0.   0.   0. 213.   0.],[0. 0. 0. 0. 1. 0.],[0. 0. 0. 0. 1. 0.],2024-03-14 14:41:30,dns
57014359,[2. 0. 0. 0. 0. 0.],[2. 0. 0. 0. 0. 0.],[63.  0.  0.  0.  0.  0.],[213.   0.   0.   0.   0.   0.],[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],2024-03-14 15:39:30,dns
57014390,[0. 0. 2. 0. 0. 0.],[0. 0. 2. 0. 0. 0.],[ 0.  0. 63.  0.  0.  0.],[  0.   0. 213.   0.   0.   0.],[0. 0. 1. 0. 0. 0.],[0. 0. 1. 0. 0. 0.],2024-03-14 15:55:00,dns
57014338,[0. 0. 2. 0. 0. 0.],[0. 0. 2. 0. 0. 0.],[ 0.  0. 63.  0.  0.  0.],[  0.   0. 213.   0.   0.   0.],[0. 0. 1. 0. 0. 0.],[0. 0. 1. 0. 0. 0.],2024-03-14 15:29:00,dns
57014143,[0. 0. 0. 0. 2. 0.],[0. 0. 0. 0. 2. 0.],[ 0.  0.  0.  0. 63.  0.],[  0.   0.   0.   0. 213.   0.],[0. 0. 0. 0. 1. 0.],[0. 0. 0. 0. 1. 0.],2024-03-14 13:51:30,dns
57014204,[0. 2. 0. 0. 0. 0.],[0. 2. 0. 0. 0. 0.],[ 0. 63.  0.  0.  0.  0.],[  0. 213.   0.   0.   0.   0.],[0. 1. 0. 0. 0. 0.],[0. 1. 0. 0. 0. 0.],2024-03-14 14:22:00,dns
57014215,[0. 0. 0. 2. 0. 0.],[0. 0. 0. 2. 0. 0.],[ 0.  0.  0. 63.  0.  0.],[  0.   0.   0. 213.   0.   0.],[0. 0. 0. 1. 0. 0.],[0. 0. 0. 1. 0. 0.],2024-03-14 14:27:30,dns
57014146,[ 0.  0.  2. 16.  0.  0.],[ 0.  0.  2. 16.  0.  0.],[  0.   0.  63. 872.   0.   0.],[   0.    0.  213. 2312.    0.    0.],[0. 0. 1. 8. 0. 0.],[0. 0. 1. 8. 0. 0.],2024-03-14 13:53:00,dns
57014377,[2. 0. 0. 0. 0. 0.],[2. 0. 0. 0. 0. 0.],[63.  0.  0.  0.  0.  0.],[213.   0.   0.   0.   0.   0.],[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],2024-03-14 15:48:30,dns
57014234,[0. 0. 2. 0. 0. 0.],[0. 0. 2. 0. 0. 0.],[ 0.  0. 63.  0.  0.  0.],[  0.   0. 213.   0.   0.   0.],[0. 0. 1. 0. 0. 0.],[0. 0. 1. 0. 0. 0.],2024-03-14 14:37:00,dns
57014153,[2. 0. 0. 0. 0. 0.],[2. 0. 0. 0. 0. 0.],[63.  0.  0.  0.  0.  0.],[213.   0.   0.   0.   0.   0.],[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],2024-03-14 13:56:30,dns
57014157,[0. 0. 0. 0. 0. 4.],[0. 0. 0. 0. 0. 4.],[  0.   0.   0.   0.   0. 126.],[  0.   0.   0.   0.   0. 426.],[0. 0. 0. 0. 0. 2.],[0. 0. 0. 0. 0. 2.],2024-03-14 13:58:30,dns
57014158,[0. 0. 4. 0. 0. 0.],[0. 0. 4. 0. 0. 0.],[  0.   0. 126.   0.   0.   0.],[  0.   0. 426.   0.   0.   0.],[0. 0. 2. 0. 0. 0.],[0. 0. 2. 0. 0. 0.],2024-03-14 13:59:00,dns
57014269,[2. 0. 0. 0. 0. 0.],[2. 0. 0. 0. 0. 0.],[63.  0.  0.  0.  0.  0.],[213.   0.   0.   0.   0.   0.],[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],2024-03-14 14:54:30,dns
57014365,[0. 0. 0. 0. 2. 0.],[0. 0. 0. 0. 2. 0.],[ 0.  0.  0.  0. 63.  0.],[  0.   0.   0.   0. 213.   0.],[0. 0. 0. 0. 1. 0.],[0. 0. 0. 0. 1. 0.],2024-03-14 15:42:30,dns
57014320,[0. 0. 2. 0. 0. 0.],[0. 0. 2. 0. 0. 0.],[ 0.  0. 63.  0.  0.  0.],[  0.   0. 213.   0.   0.   0.],[0. 0. 1. 0. 0. 0.],[0. 0. 1. 0. 0. 0.],2024-03-14 15:20:00,dns
57014409,[2. 0. 0. 0. 0. 0.],[2. 0. 0. 0. 0. 0.],[63.  0.  0.  0.  0.  0.],[213.   0.   0.   0.   0.   0.],[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],2024-03-14 16:04:30,dns
57014237,[2. 0. 0. 0. 0. 0.],[2. 0. 0. 0. 0. 0.],[63.  0.  0.  0.  0.  0.],[213.   0.   0.   0.   0.   0.],[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],2024-03-14 14:38:30,dns
57014166,[0. 0. 2. 0. 0. 0.],[0. 0. 2. 0. 0. 0.],[ 0.  0. 63.  0.  0.  0.],[  0.   0. 213.   0.   0.   0.],[0. 0. 1. 0. 0. 0.],[0. 0. 1. 0. 0. 0.],2024-03-14 14:03:00,dns
57014274,[0. 0. 2. 0. 0. 0.],[0. 0. 2. 0. 0. 0.],[ 0.  0. 63.  0.  0.  0.],[  0.   0. 213.   0.   0.   0.],[0. 0. 1. 0. 0. 0.],[0. 0. 1. 0. 0. 0.],2024-03-14 14:57:00,dns
57014248,[0. 0. 2. 0. 0. 0.],[0. 0. 2. 0. 0. 0.],[ 0.  0. 63.  0.  0.  0.],[  0.   0. 213.   0.   0.   0.],[0. 0. 1. 0. 0. 0.],[0. 0. 1. 0. 0. 0.],2024-03-14 14:44:00,dns
57014343,[2. 0. 0. 0. 0. 0.],[2. 0. 0. 0. 0. 0.],[63.  0.  0.  0.  0.  0.],[213.   0.   0.   0.   0.   0.],[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],2024-03-14 15:31:30,dns
57014372,[0. 0. 2. 0. 0. 0.],[0. 0. 2. 0. 0. 0.],[ 0.  0. 63.  0.  0.  0.],[  0.   0. 213.   0.   0.   0.],[0. 0. 1. 0. 0. 0.],[0. 0. 1. 0. 0. 0.],2024-03-14 15:46:00,dns
57014190,[0. 2. 0. 0. 0. 0.],[0. 2. 0. 0. 0. 0.],[ 0. 63.  0.  0.  0.  0.],[  0. 213.   0.   0.   0.   0.],[0. 1. 0. 0. 0. 0.],[0. 1. 0. 0. 0. 0.],2024-03-14 14:15:00,dns
57014180,[0. 0. 2. 0. 0. 0.],[0. 0. 2. 0. 0. 0.],[ 0.  0. 63.  0.  0.  0.],[  0.   0. 213.   0.   0.   0.],[0. 0. 1. 0. 0. 0.],[0. 0. 1. 0. 0. 0.],2024-03-14 14:10:00,dns
57014313,[0. 0. 0. 0. 2. 0.],[0. 0. 0. 0. 2. 0.],[ 0.  0.  0.  0. 63.  0.],[  0.   0.   0.   0. 213.   0.],[0. 0. 0. 0. 1. 0.],[0. 0. 0. 0. 1. 0.],2024-03-14 15:16:30,dns
57014251,[ 2.  0. 16.  0.  0.  0.],[ 2.  0. 16.  0.  0.  0.],[ 63.   0. 872.   0.   0.   0.],[ 213.    0. 2312.    0.    0.    0.],[1. 0. 8. 0. 0. 0.],[1. 0. 8. 0. 0. 0.],2024-03-14 14:45:30,dns
57014356,[0. 0. 2. 0. 0. 0.],[0. 0. 2. 0. 0. 0.],[ 0.  0. 63.  0.  0.  0.],[  0.   0. 213.   0.   0.   0.],[0. 0. 1. 0. 0. 0.],[0. 0. 1. 0. 0. 0.],2024-03-14 15:38:00,dns
57014159,[0. 0. 0. 0. 2. 0.],[0. 0. 0. 0. 2. 0.],[ 0.  0.  0.  0. 63.  0.],[  0.   0.   0.   0. 213.   0.],[0. 0. 0. 0. 1. 0.],[0. 0. 0. 0. 1. 0.],2024-03-14 13:59:30,dns
57014140,[0. 0. 0. 0. 0. 2.],[0. 0. 0. 0. 0. 2.],[ 0.  0.  0.  0.  0. 63.],[  0.   0.   0.   0.   0. 213.],[0. 0. 0. 0. 0. 1.],[0. 0. 0. 0. 0. 1.],2024-03-14 13:50:00,dns
57014327,[2. 0. 0. 0. 0. 0.],[2. 0. 0. 0. 0. 0.],[63.  0.  0.  0.  0.  0.],[213.   0.   0.   0.   0.   0.],[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],2024-03-14 15:23:30,dns
57014271,[0. 0. 0. 0. 2. 0.],[0. 0. 0. 0. 2. 0.],[ 0.  0.  0.  0. 63.  0.],[  0.   0.   0.   0. 213.   0.],[0. 0. 0. 0. 1. 0.],[0. 0. 0. 0. 1. 0.],2024-03-14 14:55:30,dns
57014406,[0. 0. 2. 0. 0. 0.],[0. 0. 2. 0. 0. 0.],[ 0.  0. 63.  0.  0.  0.],[  0.   0. 213.   0.   0.   0.],[0. 0. 1. 0. 0. 0.],[0. 0. 1. 0. 0. 0.],2024-03-14 16:03:00,dns
57014383,[0. 0. 0. 0. 2. 0.],[0. 0. 0. 0. 2. 0.],[ 0.  0.  0.  0. 63.  0.],[  0.   0.   0.   0. 213.   0.],[0. 0. 0. 0. 1. 0.],[0. 0. 0. 0. 1. 0.],2024-03-14 15:51:30,dns
57014175,[ 0.  0.  0.  0.  2. 16.],[ 0.  0.  0.  0.  2. 16.],[  0.   0.   0.   0.  63. 872.],[   0.    0.    0.    0.  213. 2312.],[0. 0. 0. 0. 1. 8.],[0. 0. 0. 0. 1. 8.],2024-03-14 14:07:30,dns
57014183,[2. 0. 0. 0. 0. 0.],[2. 0. 0. 0. 0. 0.],[63.  0.  0.  0.  0.  0.],[213.   0.   0.   0.   0.   0.],[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],2024-03-14 14:11:30,dns
57014281,[0. 0. 0. 0. 2. 0.],[0. 0. 0. 0. 2. 0.],[ 0.  0.  0.  0. 63.  0.],[  0.   0.   0.   0. 213.   0.],[0. 0. 0. 0. 1. 0.],[0. 0. 0. 0. 1. 0.],2024-03-14 15:00:30,dns
57014229,[0. 0. 0. 0. 2. 0.],[0. 0. 0. 0. 2. 0.],[ 0.  0.  0.  0. 63.  0.],[  0.   0.   0.   0. 213.   0.],[0. 0. 0. 0. 1. 0.],[0. 0. 0. 0. 1. 0.],2024-03-14 14:34:30,dns
57014187,[0. 0. 0. 2. 0. 0.],[0. 0. 0. 2. 0. 0.],[ 0.  0.  0. 63.  0.  0.],[  0.   0.   0. 213.   0.   0.],[0. 0. 0. 1. 0. 0.],[0. 0. 0. 1. 0. 0.],2024-03-14 14:13:30,dns
57014257,[0. 0. 0. 0. 2. 0.],[0. 0. 0. 0. 2. 0.],[ 0.  0.  0.  0. 63.  0.],[  0.   0.   0.   0. 213.   0.],[0. 0. 0. 0. 1. 0.],[0. 0. 0. 0. 1. 0.],2024-03-14 14:48:30,dns
57014279,[2. 0. 0. 0. 0. 0.],[2. 0. 0. 0. 0. 0.],[63.  0.  0.  0.  0.  0.],[213.   0.   0.   0.   0.   0.],[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],2024-03-14 14:59:30,dns
57014210,[0. 0. 0. 0. 0. 2.],[0. 0. 0. 0. 0. 2.],[ 0.  0.  0.  0.  0. 63.],[  0.   0.   0.   0.   0. 213.],[0. 0. 0. 0. 0. 1.],[0. 0. 0. 0. 0. 1.],2024-03-14 14:25:00,dns
57014331,[0. 0. 0. 0. 2. 0.],[0. 0. 0. 0. 2. 0.],[ 0.  0.  0.  0. 63.  0.],[  0.   0.   0.   0. 213.   0.],[0. 0. 0. 0. 1. 0.],[0. 0. 0. 0. 1. 0.],2024-03-14 15:25:30,dns
57014223,[2. 0. 0. 0. 0. 0.],[2. 0. 0. 0. 0. 0.],[63.  0.  0.  0.  0.  0.],[213.   0.   0.   0.   0.   0.],[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],2024-03-14 14:31:30,dns
57014194,[0. 0. 0. 0. 0. 2.],[0. 0. 0. 0. 0. 2.],[ 0.  0.  0.  0.  0. 63.],[  0.   0.   0.   0.   0. 213.],[0. 0. 0. 0. 0. 1.],[0. 0. 0. 0. 0. 1.],2024-03-14 14:17:00,dns
57014199,[0. 0. 0. 2. 0. 0.],[0. 0. 0. 2. 0. 0.],[ 0.  0.  0. 63.  0.  0.],[  0.   0.   0. 213.   0.   0.],[0. 0. 0. 1. 0. 0.],[0. 0. 0. 1. 0. 0.],2024-03-14 14:19:30,dns
57014349,[0. 0. 0. 0. 2. 0.],[0. 0. 0. 0. 2. 0.],[ 0.  0.  0.  0. 63.  0.],[  0.   0.   0.   0. 213.   0.],[0. 0. 0. 0. 1. 0.],[0. 0. 0. 0. 1. 0.],2024-03-14 15:34:30,dns
57014171,[ 2.  0. 16.  0.  0.  0.],[ 2.  0. 16.  0.  0.  0.],[ 63.   0. 872.   0.   0.   0.],[ 213.    0. 2312.    0.    0.    0.],[1. 0. 8. 0. 0. 0.],[1. 0. 8. 0. 0. 0.],2024-03-14 14:05:30,dns
57316460,[0. 0. 2. 2. 0. 0.],[0. 0. 2. 0. 0. 0.],[ 0.  0. 88. 88.  0.  0.],[  0.   0. 234.   0.   0.   0.],[0. 0. 2. 2. 0. 0.],[0. 0. 2. 2. 0. 0.],2024-06-27 13:10:00,dns
57017390,[0. 6. 2. 0. 0. 4.],[0. 6. 2. 0. 0. 4.],[  0. 255.  85.   0.   0. 170.],[  0. 705. 235.   0.   0. 470.],[0. 3. 1. 0. 0. 2.],[0. 3. 1. 0. 0. 2.],2024-03-15 16:55:00,dns
57017391,[0. 6. 2. 0. 0. 4.],[0. 6. 2. 0. 0. 4.],[  0. 255.  85.   0.   0. 170.],[  0. 705. 235.   0.   0. 470.],[0. 3. 1. 0. 0. 2.],[0. 3. 1. 0. 0. 2.],2024-03-15 16:55:30,dns
57017436,[0. 0. 0. 0. 0. 4.],[0. 0. 0. 0. 0. 4.],[  0.   0.   0.   0.   0. 170.],[  0.   0.   0.   0.   0. 470.],[0. 0. 0. 0. 0. 2.],[0. 0. 0. 0. 0. 2.],2024-03-15 17:18:00,dns
57017437,[0. 2. 4. 0. 0. 4.],[0. 2. 4. 0. 0. 4.],[  0.  85. 170.   0.   0. 170.],[  0. 235. 470.   0.   0. 470.],[0. 1. 2. 0. 0. 2.],[0. 1. 2. 0. 0. 2.],2024-03-15 17:18:30,dns
57017438,[0. 2. 4. 0. 0. 4.],[0. 2. 4. 0. 0. 4.],[  0.  85. 170.   0.   0. 170.],[  0. 235. 470.   0.   0. 470.],[0. 1. 2. 0. 0. 2.],[0. 1. 2. 0. 0. 2.],2024-03-15 17:19:00,dns
57017439,[0. 2. 4. 0. 0. 4.],[0. 2. 4. 0. 0. 4.],[  0.  85. 170.   0.   0. 170.],[  0. 235. 470.   0.   0. 470.],[0. 1. 2. 0. 0. 2.],[0. 1. 2. 0. 0. 2.],2024-03-15 17:19:30,dns
57017440,[0. 2. 4. 0. 0. 4.],[0. 2. 4. 0. 0. 4.],[  0.  85. 170.   0.   0. 170.],[  0. 235. 470.   0.   0. 470.],[0. 1. 2. 0. 0. 2.],[0. 1. 2. 0. 0. 2.],2024-03-15 17:20:00,dns
57017441,[0. 2. 4. 0. 0. 4.],[0. 2. 4. 0. 0. 4.],[  0.  85. 170.   0.   0. 170.],[  0. 235. 470.   0.   0. 470.],[0. 1. 2. 0. 0. 2.],[0. 1. 2. 0. 0. 2.],2024-03-15 17:20:30,dns
57017442,[0. 2. 4. 0. 0. 0.],[0. 2. 4. 0. 0. 0.],[  0.  85. 170.   0.   0.   0.],[  0. 235. 470.   0.   0.   0.],[0. 1. 2. 0. 0. 0.],[0. 1. 2. 0. 0. 0.],2024-03-15 17:21:00,dns
57017379,[0. 0. 0. 0. 0. 4.],[0. 0. 0. 0. 0. 4.],[  0.   0.   0.   0.   0. 170.],[  0.   0.   0.   0.   0. 470.],[0. 0. 0. 0. 0. 2.],[0. 0. 0. 0. 0. 2.],2024-03-15 16:49:30,dns
57017380,[0. 4. 2. 0. 0. 4.],[0. 4. 2. 0. 0. 4.],[  0. 170.  85.   0.   0. 170.],[  0. 470. 235.   0.   0. 470.],[0. 2. 1. 0. 0. 2.],[0. 2. 1. 0. 0. 2.],2024-03-15 16:50:00,dns
57017381,[0. 4. 2. 0. 0. 0.],[0. 4. 2. 0. 0. 0.],[  0. 170.  85.   0.   0.   0.],[  0. 470. 235.   0.   0.   0.],[0. 2. 1. 0. 0. 0.],[0. 2. 1. 0. 0. 0.],2024-03-15 16:50:30,dns
57017357,[0. 4. 2. 0. 0. 2.],[0. 4. 2. 0. 0. 2.],[  0. 170.  85.   0.   0.  85.],[  0. 470. 235.   0.   0. 235.],[0. 2. 1. 0. 0. 1.],[0. 2. 1. 0. 0. 1.],2024-03-15 16:38:30,dns
57017358,[0. 4. 2. 0. 0. 2.],[0. 4. 2. 0. 0. 2.],[  0. 170.  85.   0.   0.  85.],[  0. 470. 235.   0.   0. 235.],[0. 2. 1. 0. 0. 1.],[0. 2. 1. 0. 0. 1.],2024-03-15 16:39:00,dns
57017359,[0. 4. 2. 0. 0. 2.],[0. 4. 2. 0. 0. 2.],[  0. 170.  85.   0.   0.  85.],[  0. 470. 235.   0.   0. 235.],[0. 2. 1. 0. 0. 1.],[0. 2. 1. 0. 0. 1.],2024-03-15 16:39:30,dns
57017360,[0. 4. 2. 0. 0. 2.],[0. 4. 2. 0. 0. 2.],[  0. 170.  85.   0.   0.  85.],[  0. 470. 235.   0.   0. 235.],[0. 2. 1. 0. 0. 1.],[0. 2. 1. 0. 0. 1.],2024-03-15 16:40:00,dns
57017361,[0. 4. 2. 0. 0. 2.],[0. 4. 2. 0. 0. 2.],[  0. 170.  85.   0.   0.  85.],[  0. 470. 235.   0.   0. 235.],[0. 2. 1. 0. 0. 1.],[0. 2. 1. 0. 0. 1.],2024-03-15 16:40:30,dns
57017362,[0. 4. 2. 0. 0. 2.],[0. 4. 2. 0. 0. 2.],[  0. 170.  85.   0.   0.  85.],[  0. 470. 235.   0.   0. 235.],[0. 2. 1. 0. 0. 1.],[0. 2. 1. 0. 0. 1.],2024-03-15 16:41:00,dns
57017399,[0. 0. 0. 0. 0. 4.],[0. 0. 0. 0. 0. 4.],[  0.   0.   0.   0.   0. 170.],[  0.   0.   0.   0.   0. 470.],[0. 0. 0. 0. 0. 2.],[0. 0. 0. 0. 0. 2.],2024-03-15 16:59:30,dns
57017400,[0. 6. 2. 0. 0. 4.],[0. 6. 2. 0. 0. 4.],[  0. 255.  85.   0.   0. 170.],[  0. 705. 235.   0.   0. 470.],[0. 3. 1. 0. 0. 2.],[0. 3. 1. 0. 0. 2.],2024-03-15 17:00:00,dns
57017401,[0. 6. 2. 0. 0. 4.],[0. 6. 2. 0. 0. 4.],[  0. 255.  85.   0.   0. 170.],[  0. 705. 235.   0.   0. 470.],[0. 3. 1. 0. 0. 2.],[0. 3. 1. 0. 0. 2.],2024-03-15 17:00:30,dns
57017402,[0. 6. 2. 0. 0. 4.],[0. 6. 2. 0. 0. 4.],[  0. 255.  85.   0.   0. 170.],[  0. 705. 235.   0.   0. 470.],[0. 3. 1. 0. 0. 2.],[0. 3. 1. 0. 0. 2.],2024-03-15 17:01:00,dns
57017403,[0. 6. 2. 0. 0. 4.],[0. 6. 2. 0. 0. 4.],[  0. 255.  85.   0.   0. 170.],[  0. 705. 235.   0.   0. 470.],[0. 3. 1. 0. 0. 2.],[0. 3. 1. 0. 0. 2.],2024-03-15 17:01:30,dns
57017404,[0. 4. 2. 0. 0. 4.],[0. 4. 2. 0. 0. 4.],[  0. 170.  85.   0.   0. 170.],[  0. 470. 235.   0.   0. 470.],[0. 2. 1. 0. 0. 2.],[0. 2. 1. 0. 0. 2.],2024-03-15 17:02:00,dns
57017405,[0. 4. 2. 0. 0. 0.],[0. 4. 2. 0. 0. 0.],[  0. 170.  85.   0.   0.   0.],[  0. 470. 235.   0.   0.   0.],[0. 2. 1. 0. 0. 0.],[0. 2. 1. 0. 0. 0.],2024-03-15 17:02:30,dns
57017226,[0. 0. 2. 4. 0. 0.],[0. 0. 2. 4. 0. 0.],[  0.   0.  85. 170.   0.   0.],[  0.   0. 235. 470.   0.   0.],[0. 0. 1. 2. 0. 0.],[0. 0. 1. 2. 0. 0.],2024-03-15 15:33:00,dns
57017227,[6. 4. 2. 4. 0. 0.],[6. 4. 2. 4. 0. 0.],[255. 170.  85. 170.   0.   0.],[705. 470. 235. 470.   0.   0.],[3. 2. 1. 2. 0. 0.],[3. 2. 1. 2. 0. 0.],2024-03-15 15:33:30,dns
57017228,[6. 0. 0. 0. 0. 0.],[6. 0. 0. 0. 0. 0.],[255.   0.   0.   0.   0.   0.],[705.   0.   0.   0.   0.   0.],[3. 0. 0. 0. 0. 0.],[3. 0. 0. 0. 0. 0.],2024-03-15 15:34:00,dns
57017443,[0. 0. 0. 0. 0. 4.],[0. 0. 0. 0. 0. 4.],[  0.   0.   0.   0.   0. 170.],[  0.   0.   0.   0.   0. 470.],[0. 0. 0. 0. 0. 2.],[0. 0. 0. 0. 0. 2.],2024-03-15 17:21:30,dns
57017444,[0. 2. 4. 0. 0. 4.],[0. 2. 4. 0. 0. 4.],[  0.  85. 170.   0.   0. 170.],[  0. 235. 470.   0.   0. 470.],[0. 1. 2. 0. 0. 2.],[0. 1. 2. 0. 0. 2.],2024-03-15 17:22:00,dns
